Publish Time,Title,Position,Read Count,Like Count,View Count,Link
2024-01-30 19:00:00,人品好的人，开口大多会说这 8 句话，遇到一定要深交！,1,18164,57,20,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485726&idx=1&sn=65dfc78427a6225ea7832d2143205062&chksm=eb4c6cd715a878eee7f4fa5558b87f90dc1b9ef272cb513a39c44dde4983ff723b4a3bf092cf&scene=126&sessionid=0#rd
2024-03-04 21:54:00,要离职了，千万不要跟领导说这4件事！,2,17666,28,7,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486123&idx=2&sn=c929e1d5a56156aaf7d04607595633f2&chksm=eb6c9d050ffa9b4d1d273e4b8af29b333f9eecd07ef715c12da0dcf79ec76dfd7e965bbe2d9c&scene=126&sessionid=0#rd
2024-02-29 19:00:24,上班最大的意义：不是那点工资，而是工作能让你有规律的生活，有见人的机会，有稳定的社交圈子，还有来自客户同事或多或少的压力,1,17537,95,44,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486073&idx=1&sn=348aad3b3c88569930005b148acbd9df&chksm=eb807ce47a771ba67bf242f76fc146754a012da4674e03caeabc3add933e3737d1ded5c8572a&scene=0&xtrack=1#rd
2024-06-22 20:28:35,观察单位里“混得开”的同事，发现他们都很“会装”：1、即使干活快，也装慢；2、即使不忙，也装忙；3、即使讨厌谁，也能装热情...,1,17069,77,17,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487978&idx=1&sn=9e395909ca2e40e9a2b4fc892473eeaa&chksm=eb27615f056b3fbd9e4d47817ae294b1a9f9c053bcfb6f0e75f34308df75cff58f8387810f91&scene=0&xtrack=1#rd
2024-02-18 21:29:00,新任领导，为什么会打压前任领导提拔的人？说出理由后，网友：受教了,1,17039,31,11,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485956&idx=1&sn=fe18c2646a6ccc505aa61f084668b49b&chksm=eb146a6e9aba7f83330672ef4d5541d8c4edc45ee6ac486720237291bad7b476594bcae8ff8f&scene=126&sessionid=0#rd
2024-05-06 21:23:00,这5种行为，领导不会明说，但心里会很反感，不注意早晚会吃亏！,1,16896,52,21,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487160&idx=1&sn=b10d65afd48d4a45589db16671c9c859&chksm=ebfc08c32f3cacc4144bf9e67fed292d8fbf1bbce02d94fc01ac550e310eaf5081f8bccada28&scene=126&sessionid=0#rd
2024-05-26 20:22:00,单位里，领导嘴上不说，实则很讨厌下属这4种行为：1、赚外快；2、没大没小；3、独占功劳；4、自以为是,1,16511,45,17,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487466&idx=1&sn=15b866626e9b0416fd5cfb36fcd417ee&chksm=eb7d14e2f4da20ebb8f57f152de15b2ed577cccb13d4f9bdff4289e945cf4d3f6b577b8efd05&scene=126&sessionid=0#rd
2024-06-10 19:00:00,单位里，一个领导到底值不值得追随，这4点就可以看透，越早知道越好：1、能不能论功行赏；2、干不干实事；3、是否处于权力中心...,1,16317,58,26,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487844&idx=1&sn=57c796b28347960ee04b6d4aa2636b77&chksm=ebad4e10608c7a07cb8dc26a5fb099416e9a43f9361e775201122bb3f0f01f0caed01c74b596&scene=126&sessionid=0#rd
2024-02-11 19:00:00,想被提拔，就去找领导，无须太多顾虑！,1,15988,43,17,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485880&idx=1&sn=eb5c98df39020f0df3c22b0fc71aa875&chksm=eb7fd0b6f771ce0b613e4e6f7381037050af9a9cfcdafd82f5a74bc08b10ef4f6f154c312641&scene=126&sessionid=0#rd
2024-02-07 20:09:00,让领导无法拒绝的送礼话术,1,15728,41,22,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485816&idx=1&sn=c26f9327982a89ddb9db490b74af74ca&chksm=eb43138f53a05f7043d94a4eb5fdebc17adb7ca11cf66b07e4af77e7346dff622d25c5a55244&scene=126&sessionid=0#rd
2024-06-06 21:03:00,单位里，不要轻易得罪这些人：1、领导身边的红人；2、单位里的闲人；3、资深老同事；4、阴险的小人；5、财务负责人,1,15380,44,19,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487815&idx=1&sn=6fc4b04108c468d5baf1bdb4c2007777&chksm=eb7e2acf5839b195194ebe62b3083181cd1482e1e777f17a27d39b3762880df4ae4eccb71121&scene=126&sessionid=0#rd
2024-02-26 22:19:00,在单位里，为什么别人敢欺负你、得罪你、算计你？无非就是这2个原因！,1,14200,42,22,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486046&idx=1&sn=3781818115f75ca8cebaebbb3a34f77e&chksm=eb0e5cf6669293a08c4a31a11ded1fdd573615a7a1edccb9d832506e2ef2e445479fb92d329a&scene=126&sessionid=0#rd
2024-02-18 21:29:00,领导最烦的3种员工，工作再努力，也不会提拔,2,14092,11,6,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485956&idx=2&sn=b8e4574ab2f45ce486e448eb5e528050&chksm=eb4ae362486dc274a794a60d3d93acca9a33c73aa569a7772361bf266b14055adcec598078fa&scene=126&sessionid=0#rd
2024-01-24 19:00:00,永远不要在职场上，跟随这5种领导,1,14002,29,23,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485639&idx=1&sn=b618854ce43967220853e5b0e04cff5c&chksm=ebe0e0ebf3cf0ed0792e3e65e585fce177e4a72223d7e45c8f464678a4150fd7f2962c54a74b&scene=126&sessionid=0#rd
2024-01-10 19:01:33,在单位，领导说“不想干就辞职，有的是人等着干”，笨蛋会说“好的”，聪明人会这样说...,1,13708,21,6,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485422&idx=1&sn=f51e9d28bdbde1f2fa20ecf5c13711d7&chksm=eb93c2e09bf3d35e90ea14ffa25e7b318a0a36b296df0da9cd89aef4feb20b526a41bf4c00a5&scene=126&sessionid=0#rd
2024-06-13 21:46:00,单位里，见不得别人好的同事，有4大特点：1、贬低他人成就；2、背后说人坏话；3、喜欢甩黑锅，抢功劳；4、喜欢向领导打小报告…,1,13690,62,25,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487878&idx=1&sn=a6ededb7d71e2faf1044249e868aa21c&chksm=eb3b2f2df04784ab14c088745cf8814869840939b4e02bb5c38893578914b0b51d1197010d3c&scene=126&sessionid=0#rd
2024-02-08 07:57:25,让领导舒服死的拜年专用短信话术,1,13681,15,6,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485818&idx=1&sn=63c7738a5915716ff01f1920bbaa3498&chksm=eaa82347dddfaa51cf02d9d2c8b89e833dbf45fbe6497efcb4522f164df43cf093f65dfff9fa&scene=126&sessionid=0#rd
2024-05-21 21:27:00,在单位，读书时，拼的是智商；工作时，拼的是情商；而到了人生后半程才发现，比智商、情商更重要的是能量,1,13593,85,28,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487414&idx=1&sn=07d93f16b14a95cabb4c112e9f1e0ab7&chksm=eb0ac111697c666bc7b30419a71a68205a2b3f8e366f9848a301b70b30d599e0d121a10957aa&scene=126&sessionid=0#rd
2024-06-04 21:00:00,单位里，只要做到这4点，领导就会觉得你做事“又多又好”：1、小事快回应；2、要事勤汇报；3、难事敢担当；4、事事有准备,1,13585,60,23,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487780&idx=1&sn=8feace16e64c38c1f05dc4108900ac2a&chksm=eb6a07afa3fbcc7bbbe8edc845ab60e23e118215351ed053ae19c5b2b4dcd32a0838f6094d46&scene=126&sessionid=0#rd
2024-03-11 21:22:00,单位里最大的恶：就是在埋头苦干、任劳任怨的老实人身上挑毛病；在关系户和马屁精身上，拼命找优点,1,13496,74,39,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486268&idx=1&sn=d82fddd882292de2357644d1692ac63a&chksm=ebd47869af9c0ddc0deeb676bdb093b37fc8e2fc2b5d00f60710bc30081b9a9cf9dc1ab7ebb8&scene=126&sessionid=0#rd
2024-03-04 21:54:00,单位里，这4件事千万不能低调，一旦你低调，就会被瞧不起！,1,13474,57,23,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486123&idx=1&sn=9ede277128ee4cad3f46fb24b7d5ae97&chksm=ebe0dce5e1c428d1862d604199ba8cf8deca682824d466f3ebfd2612dcf351f0dfa1e07d0935&scene=126&sessionid=0#rd
2024-06-17 21:40:00,单位里，想要快速提拔，一定要在这4个岗位：1、领导秘书岗；2、核心业务岗；3、财务岗；4、人事岗,1,13334,63,17,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487916&idx=1&sn=f7389b6fa4531e6406d58d08b159291a&chksm=ebcb4a642e14e27ee7bff82c8bbe3950a1898c2a9a30b3289eca1e61098ebdb9f2619361e821&scene=126&sessionid=0#rd
2024-01-05 19:23:00,越是能力低的领导，越喜欢干这8件蠢事！网友：太真实了,1,13312,34,17,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485350&idx=1&sn=e30ac5b0fda109602180d009b40ed1c3&chksm=eb39ffe8bef6b9875f75ee94a780096b331f695017b77b193e53eca0981ab1986167c7b5282b&scene=126&sessionid=0#rd
2024-05-25 19:53:00,单位里，保护自己的4个小心机，一定要知道：1、做事要留痕；2、干活别太快；3、警惕对你热情的人；4、做好上级请示和汇报...,1,13195,95,23,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487458&idx=1&sn=c7a6db9b65ee69b4b19040ecd500eddf&chksm=eb28378eaa4c3a2c4ca1079b848aae12eb9b53c04ee2b88ac47f1bc2f98719b5f490f832c5f5&scene=126&sessionid=0#rd
2024-02-08 20:38:00,领导如何看待不争不抢的员工？很现实！,1,12623,32,11,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485829&idx=1&sn=b47f022c18cc1624459cc6848fd5d4bc&chksm=eb825a56c350781e6d598a15b4dceb10a1493438ff82fafd70451e601e47fd7cab9535f9a4dc&scene=126&sessionid=0#rd
2024-01-31 19:58:54,要离职了，有4件事，千万不要跟领导说！,1,11841,29,11,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485738&idx=1&sn=f2eddc45441f3cbd5da4c872119762c5&chksm=ebb155737b2dc2e048a40169d759cf444cc804c12d942f9c4a745ea9eaa91bef36ce276769d0&scene=126&sessionid=0#rd
2024-06-02 20:15:00,HR最认可的4个离职原因：1、裁员；2、个人发展受限；3、工资待遇不合理；4、工作安排不合理,1,11372,32,11,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487756&idx=1&sn=d091d7e25b59ab2fc194367752e6a877&chksm=eb4ee37eaf6330dfd52cd84ce445f72141f2bfa4e5eb42c46549c8df63a130fe2c2f17eae4e9&scene=126&sessionid=0#rd
2024-06-18 21:06:00,在单位上班，内耗自己不如外耗领导,1,11042,58,21,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487927&idx=1&sn=f025d1b555b9b58ceb2c353090844ade&chksm=ebdde6520011b8d54480d72c79001f3b555eb1e92de5e6c94888caa4f94256d0bebb50bc6dbc&scene=126&sessionid=0#rd
2024-01-06 19:21:00,为何领导们经常晚上喝酒，第二天还能准时上班？,1,10934,18,8,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485364&idx=1&sn=693d6608155d395e81bc19178e3b3f8a&chksm=ebdebfe3f7b45d4ae59ea8bd7618fe13b0f1aec1cadd1237d21eac8305fa0d416a3a896d8053&scene=126&sessionid=0#rd
2024-03-08 20:39:00,有以下9个迹象，说明领导想提拔你，别再傻傻错过机会了！,1,10555,35,12,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486224&idx=1&sn=cedf41477c467767243ab8ce8d1a6aa5&chksm=eb8b8798dfbeb33d3c71955155588ea5aa8781bf9aabeb338abcc37ea2a1e8befb6e92a51426&scene=126&sessionid=0#rd
2024-02-15 19:19:00,领导者没有格局的20个表现,1,9238,37,20,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485919&idx=1&sn=380399ec4b7cdc0902bd43f365df32a1&chksm=eb3c56d865f6a92b6641d81b3301e630965bd52c2622c26a214d37f66d3b10bb4b2687f42bab&scene=126&sessionid=0#rd
2024-04-12 20:30:00,​单位上，领导说“能者多劳”，员工回了四个字，领导沉默了！,2,9159,34,12,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486803&idx=2&sn=4679f69da50328ff3b8fce6de29db466&chksm=ebb605ebe234755753ed3273b074ab2eac38d63a21899445bfb4faef28ce8ae6f377575b5f4a&scene=126&sessionid=0#rd
2024-03-18 21:02:00,单位里，没钱没靠山，请停止做这 6 件小事：1、下班秒回工作信息；2、上班刷朋友圈；3、把工作当单机游戏；4、把领导当傻子；,1,8988,58,13,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486446&idx=1&sn=ea53398a28c6a6cbe8fc6561cd90e95e&chksm=eb8d23b1e4b9cbfc8429f147f1ee8b0309e57d270563c41798b25262bb037bc19d4bf36b5268&scene=126&sessionid=0#rd
2024-02-16 19:47:00,在单位里，逢年过节你可以不给领导送礼，但一定要感恩那些赏识你、提拔你、给你机会的人，要让人家觉得你值得栽培,1,8450,27,9,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485930&idx=1&sn=7c29d6cb84c03ebdec5bd3f4613d9df3&chksm=ebb57c54169479a609f50fb883bbca739cf23f0d4b81cc4918391843c43ee9bbca7a2ea067e5&scene=126&sessionid=0#rd
2024-01-01 19:00:00,2024年要活下去，请记住这17条忠告,1,8247,62,28,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485295&idx=1&sn=ad7fe58a279802627f4638fe330b5297&chksm=eba382ce5a7f1756c9a530c30276113ba8f998b941973a43b065d38889995dea87bb082e70f8&scene=126&sessionid=0#rd
2024-02-19 21:13:00,新年开工，必须扔掉4样东西：1、对领导的畏惧；2、对同事的交心；3、对自己的不自信；4、对准时下班和请假的羞耻,1,7444,55,15,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485966&idx=1&sn=9cf6b214a674354d8b023db6db570558&chksm=eb7bd8d4053e7308bcd684f65c3cbe9ddacd913c011588d76711ee62cefd47e4f9a69b1fdc6e&scene=126&sessionid=0#rd
2024-02-22 22:06:00,在领导面前，永远要戒掉这3个字,2,7198,23,8,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486004&idx=2&sn=7fa958ace66dffa5f45218c6fe6105c5&chksm=eb2d237c9e360488f5d1fec0089ed3a355439dfbabac1c2af43ff1e880ae725dc8ff38a939f5&scene=126&sessionid=0#rd
2024-03-07 20:58:00,单位里，坏到骨子里不能深交的同事，身上都有这 6 个特点,2,7182,16,5,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486217&idx=2&sn=3ba7530e09ff08a33fd05a608fa173e5&chksm=eb09563a5b14f8cd612bd331b8e780366dbf270410fc118b275792ad1c754953eb4705d46e3a&scene=126&sessionid=0#rd
2024-02-11 19:00:00,身边人不把你当回事，主要是因为你有这4个特征,2,7096,24,5,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485880&idx=2&sn=321654fb994758164dab2a3c539d86d8&chksm=ebc490f5ef44c48eb5644eea4c975f2730e9dd55d18e79e83e3fc6fcc521d6def545a00783b9&scene=126&sessionid=0#rd
2024-04-02 21:02:06,领导提拔你的原因，只有这点最真实，可别犯傻不当回事！,1,6901,15,5,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486633&idx=1&sn=dbc52d6f388da0748b11179544e48242&chksm=ebd05d0f6f6e88c0e1581f7965c6f3af40fe3a4fd9b5bd61b041a29d1c81364091f9efbf8375&scene=0&xtrack=1#rd
2024-03-17 19:21:00,单位里，有4样东西，永远不要交给领导，否则他一定会把你用废！,1,6855,43,14,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486419&idx=1&sn=9d8298c93d8176e1970be5eec05c2887&chksm=eb5e61b57c877c1f13ea530186f6fd1ecc47cc1b39da77af706841add35e79d4ef7b218321d5&scene=126&sessionid=0#rd
2023-12-30 21:17:00,拿捏领导最好的8种方式,2,6607,16,9,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485251&idx=2&sn=35074d1e9f5b37bfc3efd780fbe52c78&chksm=eb8099edbbba9016a58f6ea883bf0bc333d0cc270fae2ebca5b55c994ebe5ceecf6d674cd566&scene=126&sessionid=0#rd
2024-03-25 20:36:00,领导逼走你的10大套路,1,6419,37,12,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486526&idx=1&sn=e6cb08f511cac4e981c3be67770da700&chksm=eb3c3aaa43e0303fcddc6c720ba9bcf705bc8e8720ad7aa3c9ccb195bebbe11b022eeaa8da28&scene=126&sessionid=0#rd
2024-04-05 19:00:00,单位里，领导决定放弃你，不会给你穿小鞋，也不会让你天天加班，更不会找你谈话，而是偷偷做这4件事,1,6258,27,14,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486676&idx=1&sn=68e0555328547e9bc2fd1c48d3e27413&chksm=eb07972309e30e58fbb55ff8fa4a21e38e5dd8b538eb858ae22ed475aefd349058e9dd73b883&scene=126&sessionid=0#rd
2023-12-31 19:00:00,让领导不敢干掉你的10个方法,2,5821,16,7,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485266&idx=2&sn=4c8a852a12deadc35dff38d53c3e47e2&chksm=ebef521461d5b4f7af245236001f30f747fc0cd01beb819c770b270e2c03ce038819c4ae64ce&scene=126&sessionid=0#rd
2024-03-29 19:00:00,单位里，优秀员工开始摆烂的4个原因：1、干得好坏，结果一样；2、干得越多，背锅越多；3、干得再好，不如马屁精；4、干再拼，没希望,1,5476,42,24,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486571&idx=1&sn=b8cc91779c0f4208cad40e7072020719&chksm=eb35a038a7702dcdc57966914ef88b4b3fa5487d6d148b4389d35ca24b7458f57cbd3401b0ec&scene=126&sessionid=0#rd
2024-01-04 19:00:00,参加饭局，千万别有这8种行为，真的很丢人!,1,5381,14,8,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485336&idx=1&sn=845ec095b48d8f66b967874d1be781c3&chksm=eb322c7d2ede6aae2d8c91c2c4dce5dfe308f65795ba620ff8a7611b0946d157eff072ed7df6&scene=126&sessionid=0#rd
2024-06-25 21:29:35,在单位，过的最舒服的不是领导，不是关系户，而是这种人,1,5318,39,10,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247488029&idx=1&sn=9c75b29351e2980ebb357eb690a70ff0&chksm=eb4d9d7866da8a84c9adc1550e3f6191144699d5ad103e256af9cc57fde95f8612c4088b4d29&scene=0&xtrack=1#rd
2024-04-23 20:36:00,永远不要在职场上，跟随这4种领导,2,5294,24,10,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486948&idx=2&sn=2a2cb08a1493a8df69bbc95a1cac6216&chksm=eb40415da98ff9b36fb74cd62ba60841ecf283ad006d52c1119a245fd2a95433248665d96273&scene=126&sessionid=0#rd
2024-06-24 19:21:50,裁员了，很严重，今年千万别离职,1,4994,41,17,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247488015&idx=1&sn=a88d292415cbdfb25cab2013b5da885f&chksm=ebfbdaf7fb737c116906d40cb13d8b6024179b607b8532726c33d59dd3a4b90d6e64a0f67046&scene=0&xtrack=1#rd
2024-04-17 21:59:09,单位里，这4种性格不改，早晚要出事：1、轻易付出真心；2、直肠子，说话不过脑子；3、过于敏感，易情绪化；4、爱背后议论他人,1,4917,17,9,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486876&idx=1&sn=ab5af4bd1cee6fc60aa2363221b2ce6e&chksm=eb9529851d4e906ce331d6dd43d6f56bf084f7c4d40d8bc6dc5d48ec0fad314d48aba1536f45&scene=126&sessionid=0#rd
2024-02-23 21:28:00,拿捏领导最好的8种方式,2,4889,12,7,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486012&idx=2&sn=58f604aaa14cb869f14f1b898fd3fa8c&chksm=eb98232780a20a1c3fc006fe1375c6682a46342c52bad6154a806850bb2713ec7cd0113bcde7&scene=126&sessionid=0#rd
2024-01-17 19:08:00,22个识人术，挺准,2,4703,10,7,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485522&idx=2&sn=fea2c684ace086d369a80e0d55392f78&chksm=ebee8f25794416280cda9e043c750dbb9255fdcc529bad4eb95900226d795e7df03b8763e130&scene=126&sessionid=0#rd
2024-04-19 21:14:00,在领导面前，多说这5类话，不提拔你都不科学！,2,4665,38,10,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486902&idx=2&sn=dd7e07d5cfe37a9dd6a95df927d4045c&chksm=eb14f537c27f334437d5326b251f874679f9116bdca11e7b5f941ebe4e29db9b5d0d2ed75c27&scene=126&sessionid=0#rd
2024-04-21 19:47:00,让领导知道你干了很多事的6个秘诀！,2,4625,33,11,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486924&idx=2&sn=191e5a4966b7dbd8bd4fe4caecf6e999&chksm=eb949fdd93169e32132316c7aa3fdce91573ec34bc91252938674471f9bc37b7f07ff09cb28f&scene=126&sessionid=0#rd
2024-01-16 19:02:00,当有人说这8句话时，你要小心了，这些话可能在给你下套！,1,4393,22,8,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485508&idx=1&sn=d2188b10c40ac5133293400ed503660b&chksm=ebc933f9aa3c83a59416d72a960b231d930f45417135a8d705dfbdf2486c2d8e448316e264df&scene=126&sessionid=0#rd
2024-02-20 21:12:37,想要和领导搞好关系，除了送礼、拍马屁，聪明人这7大手段，你都想不到！,2,4358,23,10,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485978&idx=2&sn=183a7b8203ef8018439f2fd3e65390d2&chksm=ebe0fa870033d0d831e670a1fef9c8739212470c3273f39e9beeed6e5a4f51d601c3c3495a78&scene=126&sessionid=0#rd
2024-03-10 19:52:00,领导最爱提拔的 4 种人，不会也要装一装，其中有你吗？,2,4024,15,4,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486242&idx=2&sn=82f822fcbe1955bc0417c234869f479e&chksm=eb59ad10b52167bdd3759272735932013d0f636a13712008495ddbeebe8d782a90ccb4ccbb37&scene=126&sessionid=0#rd
2024-02-19 21:13:00,单位里，永远不要说出这2个字！,2,3941,13,4,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485966&idx=2&sn=ce30cf1e5b34ac0e63d155b232a1c71a&chksm=ebfe89a0707247dc2222badf4323c473b3a1ffe974211a74f9f0f2f72297f083826b44cfa26b&scene=126&sessionid=0#rd
2024-03-09 20:39:00,​单位上，领导说“能者多劳”，员工回了四个字，领导沉默了！,2,3873,30,12,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486232&idx=2&sn=d7400c382312cd256b68369770542d97&chksm=ebe80b6d10890ffb7a436f519f1b7387c0caa62b4d61840470d7c2b33ace7d8fad70c1600054&scene=126&sessionid=0#rd
2024-01-03 19:00:00,人在职场，保护自己的7个必备妙招！,1,3833,26,8,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485322&idx=1&sn=accdce6566763922296b40f52a17bcb8&chksm=eb4accb091d189699ddf0e80718569f14044345eb8616cf5c114a723ce3142ab31f9c7115b68&scene=126&sessionid=0#rd
2024-02-04 19:38:00,退休领导私下告诉我：在单位里，这7种情况一定要会装，装着装着就成事了！,2,3831,16,6,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485782&idx=2&sn=1b8d30715c53e63a26e2c3c8379c3cd0&chksm=eb8cf69b40473e2e942b179d405dcf2164b05f3a928ae2ae79f67a39f885210bce3785edfc5f&scene=126&sessionid=0#rd
2024-02-12 19:07:00,领导准备提拔下属的9个迹象,2,3798,12,2,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485888&idx=2&sn=4b03d2cecb63f46bd0cfd10603491e3c&chksm=eb92da6ce3c3eee3fcd99b4621a828c92aa4ae19f87927c75abb308a58889f8c067d27b4663d&scene=126&sessionid=0#rd
2024-01-22 19:00:00,单位换了主要领导，一定把握好4个时间段，不然会被边缘化，后果不堪设想,1,3711,22,8,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485610&idx=1&sn=da9adc58f02ce630b9cf5587e87e6de1&chksm=eb1700ded3ea0700ca237785ae4832151fdabd811910addfa76f02f60c74644f96e6ccdcfe90&scene=126&sessionid=0#rd
2024-06-16 19:20:00,单位里，你越是这样，别人越不敢惹你，聪明人的八大手段，一定要上点心,2,3692,37,11,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247487905&idx=2&sn=d306dbd69209bf4860dda8bb0864f0fa&chksm=ebc92c27089758ea1d881f92184ee9d292f7eafd10c4937bd71d57ffc7b807235a05d3e97f32&scene=126&sessionid=0#rd
2024-03-05 19:56:00,领导最厉害的整人手段，绝不是打压，而是这4招！,2,3686,27,13,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486191&idx=2&sn=b29446aa130affb5575293aee741bf78&chksm=eb2e7d4a455da2512e52dcfaf7938554d317f059860012bd8458f59d472f8033585b3de6881f&scene=126&sessionid=0#rd
2024-01-12 19:00:00,2024年，你要逼自己练就这5个能力,1,3659,34,12,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485451&idx=1&sn=bdf4681ac02928e0f5c5a39eccd3cc85&chksm=eb929bba2f8b09e593cd458e9e34b33bc8d02011ab7c4abac608378d1a63beefc76d77ad09d8&scene=126&sessionid=0#rd
2024-03-06 19:44:00,如何让领导离不开你，记住这5个字！,2,3642,13,4,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247486205&idx=2&sn=dddbdfd15456c05f44b5827df1cdf282&chksm=eb688c2f4b7dffec1f27ceaf4211eaa53bb3051a78acd192a6849afde7cdad13253b1e8357a4&scene=126&sessionid=0#rd
2024-02-10 19:00:00,永远别在领导面前，做这4件事,2,3629,17,8,http://mp.weixin.qq.com/s?__biz=MzI2NDY1MDU3OA==&mid=2247485869&idx=2&sn=045236646a4e9df619d20ff51e0c24e3&chksm=eb4a0ad641b15c171b89f89c07ebc0b26f63e6cd634bea42af8a95596baed158d5813331feec&scene=126&sessionid=0#rd
